Frames,Videos,Nose-Eye,Eye-Shoulder,Eye-Midshoulder,Eye-Wither,Wither-Midshoulder,Midshoulder-Shoulder,Hip-Ischium,Ischium-Stifle,Stifle-Hip,Stifle-Offhindhock,Offhindhock-Offhindfetlock,Stifle-Nearhindhock,Nearhindhock-Nearhindfetlock,Girth-Offknee,Offknee-Offfrontfetlock,Elbow-Nearknee,Nearknee-Nearfrontfetlock
0171.png,ChestnutHorseLight,123.3085561,278.1959741,286.2044724,353.0906399,110.3449138,91.30169768,112.7297654,140.3566885,140.0571312,164.0121947,136.7040599,176.7823521,125.2517465,198.6454127,106.3014581,110.0181803,97.4063653
0172.png,ChestnutHorseLight,117.7837001,276.6604417,290.0775758,363.0881436,114.5600279,87.13208364,115.8792475,144.692778,136.0147051,168.4042755,134.714513,179.6106901,121.4578116,204.1665986,107.7032961,110.0727032,98.79271228
0173.png,ChestnutHorseLight,119.9708298,283.2401808,289.1660423,349.0057306,104.8045801,85.88364221,115.8792475,148.4048517,132.3782459,176.465294,133.5215338,186.6976165,123.6931688,200.9975124,114.7693339,102.0784012,93.23089617
0174.png,ChestnutHorseLight,118.5959527,288.3210017,296.0152023,353.0056657,103.4794666,82.36504113,121.0784869,146,142.0140838,165.1302516,135.8234148,171.4059509,127.9062156,218.8332699,111.4271062,115.1173314,92.47702417
0175.png,ChestnutHorseLight,117.7837001,279.2937522,290.800619,351.005698,107.6289924,85.44003745,114.7693339,140.014285,142.126704,166.3370073,137.3171512,174,123.3207201,214.140141,112.1605991,112.6410227,94.02127419
0176.png,ChestnutHorseLight,118.5959527,284.9298159,295.7786334,353.0509878,106.3014581,78.23042886,120.3328717,144.2497834,146.342065,166.3370073,136.4990842,172.5572369,118.6086,219.1072797,116.3615057,127.8123625,95.07891459
0177.png,ChestnutHorseLight,120.420098,276.5736792,295.0610106,343.1457416,101.2126474,86.83317338,112.1605991,150.0133327,144.1249458,172.3252738,135.4843164,178.1909089,119.0798052,220.4177851,111.4271062,129.6919427,95.70788891
0178.png,ChestnutHorseLight,118.5959527,278.2175408,291.2541845,343.2098483,102.1763182,83.23460819,109.2520023,140.1855913,148.1215717,164.15846,139.4417441,164.4384383,116.6190379,230.7552816,120.1665511,139.7139936,95.70788891
0179.png,ChestnutHorseLight,121.1981848,278.8781096,284.2973795,343.2855954,107.5174404,81.63332653,110.0727032,141.675686,152.118375,164.693655,135.7939616,165.6140091,116,226.9273011,110.7248843,143.1083506,97.52948272
0180.png,ChestnutHorseLight,120.3037822,273.3002012,286.190496,349.2806894,110.3086579,81.60882305,106.6208235,140.5844942,150.2131818,166.5172664,135.2035502,158.6190405,125.0279969,228.5694643,109.6357606,144.0277751,99.2975327
0185.png,ChestnutHorseLight,129.988461,282.1435805,316.5517335,353.3624202,97.09788875,94.84724561,111.4271062,143.2201103,157.276826,159.298462,142.0563269,146.1642911,108.8117641,195.1819664,111.0855526,153.3231881,98.48857802
0186.png,ChestnutHorseLight,130.7402004,285.9527933,315.3363284,353.2039071,97.09788875,91.93475948,107.7032961,143.6941196,159.0220111,161.5549442,144.0555448,143.1362987,114.7693339,189.5257238,110.2179659,147.6482306,96.8297475
0187.png,ChestnutHorseLight,130.7402004,285.4277492,309.0129447,345.2086326,94.33981132,92.19544457,105.848949,144.8447445,158.6190405,166.9730517,144.0138882,138.7515766,121.0784869,170.082333,110.2179659,148.9295135,97.83659847
0188.png,ChestnutHorseLight,125.574679,287.6890683,318.81813,357.0504166,94.33981132,93.38094024,107.424392,135.9117361,159.81239,165.3602129,142.2251736,129.8768648,135.0851583,168.0476123,110.2179659,147.4720312,95.01578816
0189.png,ChestnutHorseLight,129.7574661,289.3734611,322.5724725,365.0219172,97.09788875,90.55385138,111.8928058,138.4052022,157.0350279,170.2938637,142.6884719,132.5443322,134.1640786,169.6231116,108.6646217,146.1095479,101.8626526
0190.png,ChestnutHorseLight,125.876924,285.4767942,320.3014205,369.1950704,97.65244493,92.02173656,108.240473,132.5745074,161.5054179,166.4692164,146.8740957,134.0596882,135.0851583,164.0121947,112.6410227,129.6919427,99.35793879
0191.png,ChestnutHorseLight,122.0040983,285.3226244,326.5593361,377.5301312,97.65244493,94.76286192,106.6770828,132.5745074,164.9848478,165.6019324,147.6482306,134.9518433,132.4235629,157.632484,112.4455424,131.4686274,105.2615789
0192.png,ChestnutHorseLight,121.5113163,290.7662291,324.5689449,376.3628568,96.5194281,95.60334722,113.2077736,129.6302434,162.788206,173.3666635,147.6482306,143.4015342,138.6362146,166.4692164,108.0185169,127.2792206,103.3247308
0193.png,ChestnutHorseLight,123.454445,285.4487695,317.5295262,373.1501038,97.65244493,97.65244493,116.6190379,131.2097557,165.2150114,166.8172653,149.4657151,148.4318025,137.7679208,158.6442561,108.0740487,134.0596882,101.9803903
0194.png,ChestnutHorseLight,117.8855377,283.2331195,318.4163941,382.0274859,99.63934966,97.65244493,123.1746727,130,171.9767426,160.8601877,150.3728699,142.9405471,141.4213562,152.3154621,108.295891,142.0563269,103.247276
0199.png,ChestnutHorseLight,115.9180745,267.2770099,321.0249212,395.5919615,102.1763182,93.50935782,131.0267148,133.7759321,186.7832969,144.3606595,148.9295135,139.7139936,130.6139349,144.222051,111.8033989,139.5421083,103.247276
0200.png,ChestnutHorseLight,110.7655181,276.0525312,325.1538098,404.6838272,104.8045801,91.21403401,128.996124,132.0757358,180.9419797,152.7612516,147.4720312,139.78555,134.4618905,148.1890684,106.3202709,139.9428455,103.8460399
0201.png,ChestnutHorseLight,114.9826074,276.9783385,329.0547067,400.3461003,101.2126474,93.72299611,123.8224535,131.0267148,180.055547,152.7612516,148.6472334,137.7679208,135.0851583,148.1890684,108.2589488,138.1303732,101.9803903
0202.png,ChestnutHorseLight,112.2185368,277.4617091,331.0543762,414.4502383,110.4536102,96.54014709,118.3384975,128.8254633,178.9972067,155.5634919,146.8196172,135.7939616,140.4279175,138.2461573,116.9273279,144.9413675,102.4890238
0203.png,ChestnutHorseLight,108.5587399,279.894623,329.0547067,408.1629577,106.3014581,95.60334722,121.8031198,133.1465358,175.3282636,164.1462762,145.2308507,136.3671515,139.5564402,136.3084737,117.3882447,145.7257699,100.019998
0204.png,ChestnutHorseLight,112.5388822,280.9216973,335,408.5156056,102.1763182,97.83659847,123.5475617,127.6401191,167.487313,169.9176271,148.9295135,144.0555448,137.0839159,132.5745074,117.3882447,151.3274595,108.0740487
0205.png,ChestnutHorseLight,110.3675677,283.3813685,329.006079,404.2091043,103.4794666,92.80086206,118.0677771,132.5745074,165.1302516,167.4753713,149.3452376,142.126704,137.0839159,132.9812017,120.1665511,150.146595,109.1787525
0206.png,ChestnutHorseLight,106.3813893,288.3210017,331.0543762,402.2449502,104.019229,91.60785992,117.2006826,140.3566885,170.6575518,171.6041958,147.3634962,136.5283853,134.1342611,133.8207757,116.3786922,164.4384383,111.0855526
0207.png,ChestnutHorseLight,102.8250942,293.2865493,333.2161461,395.2480234,99.2975327,88.81441324,119.2308685,149.7731618,171.9767426,170.8917786,143.1362987,135.7939616,132.8156617,132.740348,117.0469991,174.4133022,108.8117641
0208.png,ChestnutHorseLight,104.5801128,294.4571276,333.3841628,400.4759668,102.8007782,88.81441324,108.2589488,151.3274595,179.6106901,163.6704005,142.6183719,125.9364919,132.438665,134.5362405,118.1862936,178.7512238,105.6219674
0209.png,ChestnutHorseLight,108.7795937,293.8247777,331.7303122,391.6235437,99.2975327,93.23089617,113.7189518,152.5516306,172.9392957,171.9651127,146.013698,129.6919427,138.2461573,134.7293583,112.7297654,183.3575742,106.976633
0210.png,ChestnutHorseLight,104.8093507,297.3096029,332.0195777,396.4252767,99.63934966,98.18350167,122.6539849,154.0129865,172.9392957,174.7340837,147.0918081,136.3084737,139.7139936,124.7878199,114.5425685,190.0315763,110.0545319
0211.png,ChestnutHorseLight,105.7213318,299.541316,334.5340043,399.6561022,100.895986,99.2975327,120.0166655,159.298462,172.2904524,171.9651127,145.3822548,138.7083271,138.8524397,122.5887434,116.3615057,190.9659656,108.4619749
0212.png,ChestnutHorseLight,104.8093507,296.6226559,328.7628324,397.4430777,103.4794666,98.18350167,120.8139065,161.6168308,162.1974106,177.6288265,144.8861622,149.3720188,139.4417441,122.8006515,121.6552506,202.6326726,114.4901743
0213.png,ChestnutHorseLight,98.61541462,295.5757094,332.9519485,395.237903,99.63934966,101.6070864,124.3382483,150.3329638,168.5823241,169.6231116,144.3468046,152.118375,142.0422472,126,117.1836166,203.6663939,113.8419958
0214.png,ChestnutHorseLight,101.4347081,302.4913222,324.2792007,394.4679962,107.6289924,92.28217596,116.3615057,165.9518002,174.0114939,177.2004515,136.0147051,158.6442561,141.4213562,128.0624847,117.3371212,205.1828453,109.6357606
0215.png,ChestnutHorseLight,103.0776406,307.8002599,323.2104578,386.1670623,105.2615789,87.658428,112.1605991,171.4059509,170.2938637,182.428068,138.5207566,165.6019324,144.6789549,126.0634761,114.6123903,205.4555913,109.1421092
0221.png,ChestnutHorseLight,101.651365,315.1840732,315.9699353,375.1919509,102.1763182,94.33981132,117.7454882,177.2343082,159.81239,179.1758912,134.8332303,209.3800373,146.0547842,126.0634761,112.4455424,179.2540097,109.1787525
0222.png,ChestnutHorseLight,99.82484661,313.4405845,325.7560437,377.1909331,97.20082304,99.2975327,129.0271289,173.6663468,150.6519167,182.1318204,137.7534029,217.8623419,144.222051,132.1362933,111.7318218,180,106.6770828
0223.png,ChestnutHorseLight,98.71676656,310.4206823,322.2623155,367.7839039,96.04165763,95.70788891,126.4911064,168.8075828,140.9113196,184.3908891,137.8840092,229.1724242,144.3468046,130.2459212,110.8873302,166.0120478,106.6770828
0224.png,ChestnutHorseLight,104.560987,305.9493422,322.2623155,371.6517187,96.5194281,95.77055915,127.8123625,168.1071087,141.1523999,186.096749,142.3516772,232,144.6789549,142.6884719,106.1508361,163.7681288,104.3072385
0225.png,ChestnutHorseLight,103.406963,306.7914601,330.1348209,387.7434719,102.8007782,92.64987858,126.6491216,173.6433126,142.7725464,186.601179,145.8355238,242.330353,144.3468046,140.8119313,106.3014581,154.8289379,102.1763182
0226.png,ChestnutHorseLight,107.6893681,297.9009903,320.3201523,378.3556528,98.4073168,95.01578816,129.6919427,181.9450466,140.8119313,186.8154169,143.1782106,247.111311,142.6884719,143.5687988,108.9770618,144.9413675,102.019606
0227.png,Chestnuthorseongrass,41.40048309,109.8772042,108.5034562,112.2853508,30.6757233,39.8246155,47.20169488,53.82378656,59.30430001,41.97618372,52.43090692,45.18849411,43.28972164,47.29693436,32.01562119,75.74298647,34.23448554
0228.png,Chestnuthorseongrass,40.60788101,111.3956911,110.0545319,116.2755348,30.46309242,40.70626487,45.607017,52.69724851,57.55866572,41.10960958,55.75840744,45.69463864,43.56604182,50.32891813,32.80243893,72.34638899,37.21558813
0229.png,Chestnuthorseongrass,45.27692569,113.5693621,108.78419,112.3610253,27.51363298,41.23105626,46.40043103,52.83937925,54.74486277,49.04079934,50.7740091,49.65883607,43.73785546,50.92150823,31.6227766,68.76772499,36.67424164
0230.png,Chestnuthorseongrass,45.254834,113.0707743,108.1572929,113.2166066,27.85677655,40.85339643,50,51.89412298,52.46903849,51.15662225,54.70831747,52.80151513,42.75511665,55.07267925,35.38361203,70.9365914,35.35533906
0231.png,Chestnuthorseongrass,41.03656906,113.8112472,107.0046728,117.0384552,29.52964612,39.56008089,50.32891813,49.65883607,54.45181356,49.49747468,54.70831747,50.15974482,43.41658669,58.52349955,30.41381265,64.44377394,35.22782991
0232.png,Chestnuthorseongrass,47.42362281,111.2115102,109.1100362,117.0683561,31.78049716,38.48376281,47.01063709,47.01063709,52.15361924,49.36598019,56.30275304,50.56678752,43.41658669,61.07372594,28.28427125,59.66573556,35
0233.png,Chestnuthorseongrass,44.68780594,112.4144119,114.2847321,120.0374941,29.73213749,39.8246155,46.40043103,48.37354649,52.23983155,52.61178575,51.97114584,52.35456045,43.41658669,63.63961031,28.31960452,57.48912941,38.11823711
0238.png,Chestnuthorseongrass,46.01086828,104.3072385,108.2589488,126.0357092,32.01562119,38.47076812,46.87216658,49.64876635,54.03702434,51,48.3011387,51.97114584,42.72001873,71.69379332,29.83286778,42.72001873,31.25699922
0239.png,Chestnuthorseongrass,48.10405388,98.47334665,111.4001795,120.0166655,27.31300057,43.27817002,46.87216658,50.47771786,54.08326913,51.03920062,47.85394446,53,43.08131846,72.9451849,32.01562119,42.94182111,31.25699922
0240.png,Chestnuthorseongrass,46.75467891,101.5135459,108.9082182,125,31.40063694,38.83297568,47.70744177,50.21951812,55.00909016,51.00980298,47.42362281,51.31276644,44.94441011,68,35.0142828,39.56008089,31.25699922
0241.png,Chestnuthorseongrass,46.75467891,95.96353474,105.1189802,123.0365799,31.2409987,39.40812099,51.31276644,52.20153254,59.00847397,51.0881591,47.42362281,51.03920062,43.68065934,73.79024326,35.0142828,39.05124838,30.8058436
0242.png,Chestnuthorseongrass,47.38143096,97.41663102,108.9082182,127.0039369,31.89043744,41.86884283,50.7740091,49.57822102,60.29925373,50.08991915,47.42362281,49.09175083,43.41658669,73.79024326,34.36568055,43.28972164,30.8058436
0243.png,Chestnuthorseongrass,46.69047012,98.22932352,106.9626103,121.0041322,31.06444913,40,49.39635614,51.66236541,64.38167441,47.09564736,47.42362281,44.10215414,40.31128874,76.4852927,35.12833614,40.01249805,30.8058436
0244.png,Chestnuthorseongrass,46.75467891,97.20082304,105.5367235,118.0042372,28.3019434,43.01162634,53.33854141,52.40229003,66.91038783,46.27094121,47.92702787,42.19004622,40.31128874,77.41446893,32.01562119,39.11521443,32.28002478
0245.png,Chestnuthorseongrass,46.01086828,100.8017857,110.6028933,122.0163923,30.01666204,41.23105626,50.24937811,52.63078947,67.74215822,44.28317965,49.04079934,40.49691346,42.29657197,78.29431652,32.89376841,40.04996879,33.24154028
0246.png,Chestnuthorseongrass,48.10405388,96.40020747,108.6692229,119.0378091,28.65309756,41.03656906,49.39635614,52.49761899,66.48308055,46.32493929,49.979996,44.10215414,41.10960958,75.66372975,38.07886553,41.77319715,33.24154028
0247.png,Chestnuthorseongrass,48.08326112,93.86160024,109.4805919,118.1058847,29.06888371,42.52058325,46.64761516,49.67896939,62.51399843,48.27007354,49.39635614,42.05948169,44.28317965,76.15773106,37,42.95346319,34.53983208
0248.png,Chestnuthorseongrass,46.01086828,94.81033699,109.2016483,120.1041215,29.15475947,41.03656906,49.39635614,49.2036584,66.09841148,45.89117562,49.979996,40.31128874,41.01219331,75.80237463,39.81205847,45.22167622,32.57299495
0253.png,Chestnuthorseongrass,44.40720662,99.24716621,110.1635148,117.1537451,26.40075756,46.75467891,41.61730409,48.82622246,64.28063472,49.979996,46.38965402,44.18144407,35.17101079,76.83749085,34.20526275,49.65883607,35.51056181
0254.png,Chestnuthorseongrass,44.20407221,100.6578363,108.5218872,117.1537451,28.17800561,44.82186966,40.22437072,48.87739764,65.49045732,49.39635614,46.38965402,42.04759208,38.62641583,74.27651042,36.68787266,50.56678752,35.51056181
0255.png,Chestnuthorseongrass,42.63801121,103.7111373,107.5639345,117.2092147,27.78488798,41.88078318,41.88078318,49.73932046,66.75327707,46.81879964,47.26520919,35.22782991,46.23851209,74.24957912,34.78505426,50.56678752,33.12099032
0256.png,Chestnuthorseongrass,47.20169488,105.7591604,109.767937,117.2731853,26.83281573,43.26661531,44.94441011,51.10772936,69.05070601,46.95742753,47.38143096,33.24154028,44.92215489,75.66372975,33.54101966,53.66563146,33.12099032
0257.png,Chestnuthorseongrass,45.22167622,109.8772042,108.8117641,120.266371,28.8444102,45.17742799,41.61730409,50.60632372,68.59300256,47.41307836,47.38143096,33.24154028,50.7740091,71.44928271,35.73513677,54.12023651,33.12099032
0258.png,Chestnuthorseongrass,45.22167622,104.6900186,106.9018241,117.0683561,31.76476035,47.70744177,41.0487515,50.11985634,67.74215822,49.73932046,47.38143096,39.2173431,46.14108798,69.42621983,35.44009029,54.12947441,31.76476035
0259.png,Chestnuthorseongrass,44.20407221,105.4182147,107.856386,118.0677771,31.76476035,47.70744177,38.94868419,45.18849411,67.74215822,47.01063709,47,44.65422712,43.8634244,70.09279564,34.71310992,56.04462508,32.55764119
0260.png,Chestnuthorseongrass,41.86884283,109.9863628,112.3610253,124.036285,32.24903099,46.64761516,40.45985665,47.01063709,70.03570518,46.06517123,47,44.10215414,45.48626166,67.35725648,35.6931366,55.31726674,33.9411255
0261.png,Chestnuthorseongrass,41.03656906,112.4455424,118.1397478,123.0365799,29.41088234,46.87216658,45.80392996,47.01063709,69.42621983,46.5295605,47.09564736,48.27007354,44.29446918,65.94694838,35.51056181,54.58937626,33.24154028
0262.png,Chestnuthorseongrass,43.27817002,106.2544117,116.6619047,122.0040983,29.41088234,41.23105626,46.61544808,49.09175083,68.8839604,49.09175083,47.09564736,48.27007354,48.87739764,66.60330322,35.05709629,55.08175742,31.2409987
0263.png,Chestnuthorseongrass,44.20407221,101.7889974,111.1980216,126.0357092,30.23243292,41.61730409,45,45.27692569,67.26812024,48.54894438,47.16990566,56.5862174,43.56604182,64.5368112,36,54.08326913,33.83784863
0264.png,Chestnuthorseongrass,43.8634244,101.2422837,111.1980216,128.015624,30.61045573,40.80441153,44.20407221,44.77722635,67.26812024,47.70744177,48.37354649,58.69412236,45.27692569,63.12685641,37.05401463,54.12947441,35
0266.png,Chestnuthorseongrass,42.42640687,105.3090689,115.3169545,130.0961183,32.75667871,37.20215048,42.80186912,43.41658669,65.30696747,48.82622246,49.36598019,59.41380311,48.02082881,55.80322571,32.06243908,62.2655603,37.80211634
0267.png,Chestnuthorseongrass,43.84062043,106.329676,117.0854389,132.094663,31.90611227,40.80441153,43.829214,42.94182111,65,47.70744177,47.85394446,61.61980201,47.88527958,54.64430437,31.01612484,63.81222453,36.40054945
0269.png,Chestnuthorseongrass,43.13930922,102.8834292,118.5326959,132.242202,30.88689042,38.94868419,43.60045871,46.5295605,68.24954212,48.10405388,48.50773134,50.91168825,47.88527958,51.4781507,35.12833614,64.81512169,32.01562119
0270.png,Chestnuthorseongrass,45,106.0047169,118.3765179,131.1373326,27.78488798,38.60051813,44.40720662,46.14108798,67.26812024,50.20956084,48.50773134,53.26349594,44.41846463,50.99019514,34.13209633,66.46803743,32.75667871
0271.png,Chestnuthorseongrass,45.45327271,105.0951949,114.5862121,131.2440475,32.44996148,33.83784863,46.32493929,45.65084884,67.18630813,50.24937811,48.08326112,55,48.54894438,51.42956348,32.06243908,65.7951366,31.01612484
